App,Category,Rating,Reviews,Size,Installs,Type,Price ($),Content Rating,Genres,Last Updated
GalaxyLiveWallpaper,PERSONALIZATION,4.2,58052,4.0M,5000000,Free,0,Teen,Personalization,14-Sep-17
TigerLiveWallpaper,PERSONALIZATION,4.1,77724,7.1M,5000000,Free,0,Teen,Personalization,31-May-18
BackgroundsHDWallpapers,PERSONALIZATION,4.7,202474,3.0M,10000000,Free,0,Teen,Personalization,09-Aug-17
BuzzFeedNewsTastyQuizzes,NEWS_AND_MAGAZINES,4.3,131028,13M,5000000,Free,0,Teen,News & Magazines,30-Jul-18
AFSTROKEFREE,MEDICAL,4.5,93,924k,10000,Free,0,Teen,Medical,25-Jan-13
FreeeBooksFreeAudioBooks,BOOKS_AND_REFERENCE,4.1,52312,11M,5000000,Free,0,Teen,Books & Reference,19-May-18
ENews,NEWS_AND_MAGAZINES,4,15443,25M,1000000,Free,0,Teen,News & Magazines,19-Jun-18
VideoDownloaderforFacebook,TOOLS,4.6,894435,3.1M,50000000,Free,0,Teen,Tools,01-Jul-18
WrestlingRevolutionD,SPORTS,4.3,989344,51M,50000000,Free,0,Teen,Sports,23-Jul-18
DreamTrips,TRAVEL_AND_LOCAL,4.7,9971,22M,500000,Free,0,Teen,Travel & Local,06-Aug-18
HumorCastAuthenticWeather,WEATHER,4.4,6495,40M,100000,Free,0,Teen,Weather,12-Jul-18
BIGOLIVELiveStream,SOCIAL,4.4,2349421,39M,100000000,Free,0,Teen,Social,27-Jul-18
BaBeReadNews,NEWS_AND_MAGAZINES,4.3,355921,17M,10000000,Free,0,Teen,News & Magazines,01-Aug-18
OmletArcadeStreamMeetPlay,VIDEO_PLAYERS,4.4,169965,14M,10000000,Free,0,Teen,Video Players & Editors,02-Aug-18
MozartBabySleep,PARENTING,4.7,107,98M,50000,Free,0,Teen,Parenting,09-Jul-18
Iqiyifortablet,VIDEO_PLAYERS,3.6,12764,25M,1000000,Free,0,Teen,Video Players & Editors,11-Jul-18
OBJECTIVE,VIDEO_PLAYERS,3.8,19738,33M,1000000,Free,0,Teen,Video Players & Editors,07-Aug-18
GoogleNews,NEWS_AND_MAGAZINES,3.9,877635,13M,1000000000,Free,0,Teen,News & Magazines,01-Aug-18
OperaNewsTrendingnewsandvideos,NEWS_AND_MAGAZINES,4.5,51684,8.5M,10000000,Free,0,Teen,News & Magazines,31-Jul-18
TencentVideoSupportingthewholenetwork,VIDEO_PLAYERS,3.5,13205,44M,1000000,Free,0,Teen,Video Players & Editors,31-Jul-18
LIKEMagicVideoMakerCommunity,VIDEO_PLAYERS,4.6,921868,47M,50000000,Free,0,Teen,Video Players & Editors,04-Aug-18
WaveZLiveWallpaper,PERSONALIZATION,4.2,63699,2.3M,5000000,Free,0,Teen,Personalization,21-Sep-15
EnduranceLifestyle,EVENTS,4.6,7,3.8M,500,Free,0,Teen,Events,10-Jul-17
ZiggoGO,ENTERTAINMENT,4.1,29690,78M,1000000,Free,0,Teen,Entertainment,03-Aug-18
IMDbMoviesTV,ENTERTAINMENT,4.2,501498,12M,100000000,Free,0,Teen,Entertainment,26-Jul-18
ImgurFindfunnyGIFsmemeswatchviralvideos,ENTERTAINMENT,4.3,160164,12M,10000000,Free,0,Teen,Entertainment,01-Aug-18
LOLPicsFunnyPictures,ENTERTAINMENT,4.4,67554,7.7M,1000000,Free,0,Teen,Entertainment,15-Sep-15
LaughOutLoudbyKevinHart,ENTERTAINMENT,4.3,1856,20M,100000,Free,0,Teen,Entertainment,01-Aug-18
StickerMarketEmojikeyboard,ENTERTAINMENT,4.3,303,44M,10000,Free,0,Teen,Entertainment,14-Dec-17
TribecaShortlistHandpickedMovies,ENTERTAINMENT,3.9,801,57M,100000,Free,0,Teen,Entertainment,21-Mar-18
MTV,ENTERTAINMENT,3.8,35279,15M,1000000,Free,0,Teen,Entertainment,08-Jul-18
TelemundoNow,ENTERTAINMENT,3.9,8674,19M,1000000,Free,0,Teen,Entertainment,25-May-18
HISTORYWatchTVShowFullEpisodesSpecials,ENTERTAINMENT,4.1,33387,20M,1000000,Free,0,Teen,Entertainment,16-Jul-18
Mummatikabalkuragi,EVENTS,4.9,69,334k,1000,Free,0,Teen,Events,22-Jul-18
FunnyQuotesFree,ENTERTAINMENT,4.2,23666,3.6M,1000000,Free,0,Teen,Entertainment,04-May-18
CWSeed,ENTERTAINMENT,4.5,16372,13M,500000,Free,0,Teen,Entertainment,18-Jul-18
ComedyCentral,ENTERTAINMENT,3.9,22378,19M,1000000,Free,0,Teen,Entertainment,08-Jul-18
LifetimeWatchFullEpisodesOriginalMovies,ENTERTAINMENT,4,35928,19M,1000000,Free,0,Teen,Entertainment,16-Jul-18
BETNOWWatchShows,ENTERTAINMENT,4.2,14807,19M,1000000,Free,0,Teen,Entertainment,08-Jul-18
TheCW,ENTERTAINMENT,4.4,288150,21M,5000000,Free,0,Teen,Entertainment,23-Jul-18
AEWatchFullEpisodesofTVShows,ENTERTAINMENT,4,29706,19M,1000000,Free,0,Teen,Entertainment,16-Jul-18
VH,ENTERTAINMENT,4.1,27424,17M,1000000,Free,0,Teen,Entertainment,08-Jul-18
KMaterialunofficial,COMMUNICATION,4.4,64,4.5M,5000,Free,0,Teen,Communication,27-Mar-17
QCatLiveWallpaper,PERSONALIZATION,4.2,4383,7.1M,500000,Free,0,Teen,Personalization,16-Mar-15
Instachat,SOCIAL,4,80987,25M,5000000,Free,0,Teen,Social,30-Jul-18
AV,BOOKS_AND_REFERENCE,4.1,215,30M,10000,Free,0,Teen,Books & Reference,06-Mar-18
JobsinCanadaEmploisauCanada,BUSINESS,5,2,14M,1000,Free,0,Teen,Business,05-Aug-18
YAYTBH,SOCIAL,4.1,2520,12M,100000,Free,0,Teen,Social,17-Nov-17
BelikeMeHayNhuToi,PERSONALIZATION,4.3,44,3.5M,1000,Free,0,Teen,Personalization,26-May-16
MovementBE,SOCIAL,5,20,1.2M,100,Free,0,Teen,Social,10-Nov-16
MusicforYoutubeTubeMusicBGRed,VIDEO_PLAYERS,4.3,47,8.7M,1000,Free,0,Teen,Video Players & Editors,23-Sep-17
IzneoReadMangaComicsBD,COMICS,3.3,1476,18M,500000,Free,0,Teen,Comics,11-Jun-18
BKTrafficControlcumChart,SOCIAL,4.7,549,17M,10000,Free,0,Teen,Social,29-Jun-16
LezhinComicsDailyReleases,COMICS,3,28447,15M,1000000,Free,0,Teen,Comics,31-Jul-18
CouponsforBurgerKing,FOOD_AND_DRINK,4.5,41,4.0M,500,Free,0,Teen,Food & Drink,17-Jul-18
BOONextGenerationMessenger,SOCIAL,3.5,20675,96M,1000000,Free,0,Teen,Social,02-Aug-18
BTCommunicator,SOCIAL,3.8,32,1.6M,10000,Free,0,Teen,Social,16-Dec-16
Ay,VIDEO_PLAYERS,3.8,11,3.6M,5000,Free,0,Teen,Video Players & Editors,04-May-18
AxeWallpaper,PERSONALIZATION,4.7,9,12M,100,Free,0,Teen,Personalization,03-Feb-17
BestWesternToGo,TRAVEL_AND_LOCAL,3,2719,17M,100000,Free,0,Teen,Travel & Local,02-Aug-18
BlackSocial,SOCIAL,4.6,22,8.7M,1000,Free,0,Teen,Social,05-Aug-18
CAAuthID,TOOLS,3.8,39,375k,10000,Free,0,Teen,Tools,17-Oct-14
CASpeakersFree,LIFESTYLE,4.8,74,2.9M,5000,Free,0,Teen,Lifestyle,30-Sep-15
CAWorld,PRODUCTIVITY,3.7,7,18M,1000,Free,0,Teen,Productivity,10-Jun-18
CBOnMobile,COMMUNICATION,4.1,901,323k,100000,Free,0,Teen,Communication,26-Apr-17
CBRadioChatforfriends,COMMUNICATION,4,17998,7.9M,1000000,Free,0,Teen,Communication,27-Mar-18
CFChatConnectingFriends,COMMUNICATION,3.4,5,2.4M,100,Free,0,Teen,Communication,27-Apr-16
CLNotifier,TOOLS,5,36,3.2M,100,Free,0,Teen,Tools,02-Aug-17
CysticFibrosisSymptomsDoctorsTreatments,HEALTH_AND_FITNESS,4.7,6,9.7M,100,Free,0,Teen,Health & Fitness,24-Apr-18
ClanPlayCommunityandToolsforGamers,COMMUNICATION,4.8,34443,27M,1000000,Free,0,Teen,Communication,28-Jun-18
CUUPIPaymentsChatCall,FINANCE,4.3,693,32M,100000,Free,0,Teen,Finance,03-May-18
CVSCVEditorResume,BUSINESS,4.5,3972,5.6M,100000,Free,0,Teen,Business,25-Jun-18
SirenRingtones,PERSONALIZATION,4.2,42190,11M,5000000,Free,0,Teen,Personalization,08-Jul-18
DGDigitalGramPanchayat,NEWS_AND_MAGAZINES,4.5,53,5.9M,10000,Free,0,Teen,News & Magazines,19-Jun-18
DMforIGImageVideoSaverforInstagram,SOCIAL,3.7,55,3.7M,5000,Free,0,Teen,Social,03-Mar-18
SpeedCameraRadar,MAPS_AND_NAVIGATION,4.1,54034,5.8M,5000000,Free,0,Teen,Maps & Navigation,30-May-18
CouponsforDairyQueen,FOOD_AND_DRINK,4.6,42,3.9M,100,Free,0,Teen,Food & Drink,18-Jul-18
DNBlog,SOCIAL,5,20,4.2M,10,Free,0,Teen,Social,23-Jul-18
DPandStatusImagesAllLatestStatus,LIFESTYLE,4.7,25,3.8M,10000,Free,0,Teen,Lifestyle,22-Jul-17
WallpapersVolvoFHTrucks,PERSONALIZATION,4.2,13,15M,1000,Free,0,Teen,Personalization,18-Jun-16
WallpapersVolvoFHTruck,PERSONALIZATION,4.2,4,14M,100,Free,0,Teen,Personalization,31-Jul-16
senioreasyphone,PERSONALIZATION,3.9,168,2.1M,50000,Free,0,Teen,Personalization,27-Mar-15
wikiHowhowtodoanything,BOOKS_AND_REFERENCE,4.4,43088,3.0M,1000000,Free,0,Teen,Books & Reference,19-Apr-17
EJmessenger,COMMUNICATION,5,1,25M,10,Free,0,Teen,Communication,18-Oct-17
HumEkHain,SOCIAL,5,2,1.8M,10,Free,0,Teen,Social,18-Mar-18
SabkaMalikEkSai,SOCIAL,4.2,17,5.1M,1000,Free,0,Teen,Social,25-May-13
Alipay,FINANCE,3.4,42497,61M,1000000,Free,0,Teen,Finance,02-Jul-18
EkMaratha,SOCIAL,4.8,725,3.7M,10000,Free,0,Teen,Social,12-Oct-16
EFEvents,EVENTS,5,7,4.4M,100,Free,0,Teen,Events,05-Oct-17
BookingRevolution,SPORTS,4.2,140883,59M,5000000,Free,0,Teen,Sports,21-Jul-18
TNPattaChittaECNew,SOCIAL,4.8,5,3.0M,100,Free,0,Teen,Social,20-Jul-18
EONetwork,BUSINESS,3.5,13,21M,1000,Free,0,Teen,Business,20-Sep-17
NarutoShippudenWatchFree,VIDEO_PLAYERS,3.9,141515,5.7M,10000000,Free,0,Teen,Video Players & Editors,23-Apr-14
EuropeanSolidarityCorps,SOCIAL,3.6,9,21M,1000,Free,0,Teen,Social,05-Jul-18
StickersforImofbwhatsapp,SOCIAL,4.4,214,8.7M,10000,Free,0,Teen,Social,23-Oct-16
LiteforFacebookMessenger,COMMUNICATION,4.3,76498,4.3M,1000000,Free,0,Teen,Communication,20-Jun-18
FriendlyforFacebook,SOCIAL,4.5,42621,23M,1000000,Free,0,Teen,Social,07-Aug-18
SwiftforFacebookLite,SOCIAL,4.3,9562,5.8M,500000,Free,0,Teen,Social,31-May-18
BlackThemeGoLauncherEX,PERSONALIZATION,4.1,285,3.9M,50000,Free,0,Teen,Personalization,03-Oct-17
EziCam,PHOTOGRAPHY,3.1,7300,46M,1000000,Free,0,Teen,Photography,12-Jan-18
PhoenixFacebookMessenger,SOCIAL,4.3,9606,3.4M,100000,Free,0,Teen,Social,18-Jul-18
FasterSocialforFacebook,SOCIAL,4.2,1236,3.3M,100000,Free,0,Teen,Social,02-Aug-18
FanAppforReadingFC,SPORTS,3.6,9,13M,500,Free,0,Teen,Sports,06-Aug-16
MiniforFacebooklite,SOCIAL,4.1,260,1.3M,10000,Free,0,Teen,Social,21-Jun-18
LiteMessengerforFacebookLite,SOCIAL,3.8,108,2.8M,10000,Free,0,Teen,Social,28-May-18
HDThemesToyotaCruiser,PERSONALIZATION,4.5,86,17M,10000,Free,0,Teen,Personalization,02-Oct-16
HDThemesToyotaCruiser,PERSONALIZATION,3.7,3,15M,100,Free,0,Teen,Personalization,01-Oct-16
HDThemesVolvoFHTrucks,PERSONALIZATION,4.4,40,13M,5000,Free,0,Teen,Personalization,21-Jun-16
GhostInPhoto,PHOTOGRAPHY,3.9,28429,14M,5000000,Free,0,Teen,Photography,16-Mar-18
TorontoFC,SPORTS,3.4,144,79M,10000,Free,0,Teen,Sports,11-May-18
FanAppforPortsmouthFC,SPORTS,4.5,53,12M,1000,Free,0,Teen,Sports,06-Aug-16
FutureNetyoursocialapp,SOCIAL,4.2,2093,7.0M,100000,Free,0,Teen,Social,08-Mar-18
LottoResultsMegaMillionsPowerballLotteryUS,NEWS_AND_MAGAZINES,4.5,14221,1.8M,1000000,Free,0,Teen,News & Magazines,11-Dec-15
MBNotificationsforFBFree,SOCIAL,3.9,3047,1.5M,100000,Free,0,Teen,Social,29-Apr-15
HuntingSafariD,SPORTS,4.2,36183,20M,5000000,Free,0,Teen,Sports,20-Jan-18
Halalguur,DATING,4.3,6,9.0M,100,Free,0,Mature 17+,Dating,26-Jul-18
SpineThedatingapp,DATING,5,5,9.3M,500,Free,0,Teen,Dating,14-Jul-18
GirlsLiveTalkFreeTextandVideoChat,DATING,5,6,5.0M,100,Free,0,Mature 17+,Dating,01-Aug-18
OnlineChatGirlsMeet,DATING,4.7,18,5.0M,500,Free,0,Mature 17+,Dating,25-Jul-18
OnlineGirlsChatGroup,DATING,5,5,5.0M,100,Free,0,Mature 17+,Dating,02-Aug-18
FrenchChatRoom,DATING,4.2,24,4.9M,1000,Free,0,Mature 17+,Dating,11-Jul-18
DateDatingAppLoveandmatching,DATING,4.4,41605,8.1M,500000,Free,0,Mature 17+,Dating,26-Jul-18
OnlineGirlsChat,DATING,4.8,5323,3.5M,50000,Free,0,Mature 17+,Dating,21-Apr-18
SilverSinglesTheDatingApp,DATING,3.3,149,16M,10000,Free,0,Mature 17+,Dating,31-Jul-18
SweetRingMeetMatchDate,DATING,4,51698,63M,1000000,Free,0,Mature 17+,Dating,26-Jul-18
Housepartylivechat,DATING,1,1,9.2M,10,Free,0,Mature 17+,Dating,31-Jul-18
FreeLiveTalkVideoCall,DATING,4.7,158,4.5M,10000,Free,0,Mature 17+,Dating,05-Jul-18
LIVEVIDEOTALK,DATING,4.7,478,4.5M,10000,Free,0,Mature 17+,Dating,28-Jun-18
GirlsOnlineTalkFreeTextandVideoChat,DATING,4.7,791,3.7M,10000,Free,0,Mature 17+,Dating,15-May-18
TouchPalKeyboardFunEmojiAndroidKeyboard,COMMUNICATION,4.4,615381,37M,10000000,Free,0,Mature 17+,Communication,02-Aug-18
UKGirlsMobileNumbers,DATING,3,1,5.5M,500,Free,0,Mature 17+,Dating,19-Jul-18
EliteSinglesDatingforSingleProfessionals,DATING,2.5,5377,19M,500000,Free,0,Mature 17+,Dating,31-Jul-18
OmletChat,COMMUNICATION,3.9,40751,35M,10000000,Free,0,Teen,Communication,04-Nov-16
SelfieCameraPhotoEditorFilterSticker,BEAUTY,4.1,187,30M,50000,Free,0,Teen,Beauty,24-Jul-18
BestWallpapersBackgroundsKHD,COMICS,4.7,3596,7.8M,10000,Free,0,Teen,Comics,16-Jun-18
GirlsLiveChatFreeTextVideoChat,DATING,4.8,110,4.9M,10000,Free,0,Mature 17+,Dating,09-Jul-18
ChatKidsChatRoomForKids,DATING,4.7,6,4.9M,100,Free,0,Mature 17+,Dating,24-Jul-18
JustDating,DATING,4,13440,49M,500000,Free,0,Mature 17+,Dating,03-Aug-18
MeetLoveChatSingles,DATING,4.2,57081,7.9M,1000000,Free,0,Mature 17+,Dating,27-Jul-18
GaySugarDaddyDatingHookupSudyGay,DATING,4.1,2212,41M,100000,Free,0,Mature 17+,Dating,20-Jun-18
MeetUChatLoveSingles,DATING,4.2,40035,6.5M,1000000,Free,0,Mature 17+,Dating,27-Jul-18
AdultDirtyEmojis,DATING,2.8,80,5.5M,10000,Free,0,Teen,Dating,06-Nov-17
muzmatchMuslimArabSinglesMarriageDating,DATING,3.8,5164,25M,100000,Free,0,Mature 17+,Dating,24-Jul-18
AmericanGirlsMobileNumbers,DATING,5,5,4.4M,1000,Free,0,Mature 17+,Dating,17-Jul-18
LiveTalkFreeTextandVideoChat,DATING,4.6,185,5.0M,10000,Free,0,Mature 17+,Dating,16-Jul-18
FREEVIDEOCHATLIVEVIDEOANDTEXTCHAT,DATING,4.8,84,4.5M,1000,Free,0,Mature 17+,Dating,06-Jul-18
LuxyProEliteDatingSingle,DATING,3.9,742,26M,50000,Free,0,Mature 17+,Dating,07-Apr-18
WannaMeetDatingChatApp,DATING,4.1,6701,11M,1000000,Free,0,Mature 17+,Dating,29-Jun-18
Ahundred,DATING,4.1,236,8.8M,10000,Free,0,Mature 17+,Dating,29-Mar-18
FreeCamGirlsLiveWebcam,DATING,3.5,35,16M,1000,Free,0,Mature 17+,Dating,16-Jul-18
LiveGirlsTalkFreeVideoChat,DATING,4.8,125,4.7M,5000,Free,0,Mature 17+,Dating,08-Jul-18
RandomChatAppwithStrangers,DATING,3,2,16M,100,Free,0,Mature 17+,Dating,17-Jul-18
FREELIVETALK,DATING,4.9,776,4.9M,5000,Free,0,Mature 17+,Dating,14-Jul-18
LiveChatFreeVideoChatRooms,DATING,4.8,20,4.9M,500,Free,0,Mature 17+,Dating,15-Jul-18
UrbanOutfitters,SHOPPING,4.2,4158,23M,500000,Free,0,Teen,Shopping,02-Jul-18
JackThreadsMensShopping,SHOPPING,4,13085,2.7M,1000000,Free,0,Teen,Shopping,08-Nov-17
SudyMeetEliteRichSingle,DATING,4.1,17268,40M,500000,Free,0,Mature 17+,Dating,25-Jun-18
FastMeetChatDatingLove,DATING,4.2,22544,5.9M,1000000,Free,0,Mature 17+,Dating,27-Jul-18
RandoChatChatroulette,DATING,3.6,11806,12M,1000000,Free,0,Mature 17+,Dating,26-Jun-18
FreeDatingAppYoCutieFlirtChatMeet,DATING,4.1,97684,7.9M,1000000,Free,0,Mature 17+,Dating,10-Jul-18
BlogawayforAndroidBlogger,SOCIAL,3.7,4253,4.1M,100000,Free,0,Teen,Social,31-May-18
AminoCommunitiesandChats,SOCIAL,4.8,1259075,62M,10000000,Free,0,Teen,Social,20-Jul-18
Tracks,HEALTH_AND_FITNESS,4.6,623,40M,50000,Free,0,Everyone 10+,Health & Fitness,17-Jul-17
MealLoggerPhotoFoodJournal,HEALTH_AND_FITNESS,3.5,217,9.4M,50000,Free,0,Teen,Health & Fitness,23-Aug-17
JEFITWorkoutTrackerWeightLiftingGymLogApp,HEALTH_AND_FITNESS,4.5,60096,27M,5000000,Free,0,Teen,Health & Fitness,07-Apr-18
SoloLearnLearntoCodeforFree,EDUCATION,4.8,256079,7.6M,1000000,Free,0,Teen,Education,12-Jul-18
VigoLite,ENTERTAINMENT,4.2,10291,6.5M,5000000,Free,0,Teen,Entertainment,04-Aug-18
SelfhelpAnxietyManagement,HEALTH_AND_FITNESS,4,2894,23M,500000,Free,0,Everyone 10+,Health & Fitness,22-Feb-17
SuperheroesWallpapersKBackgrounds,ART_AND_DESIGN,4.7,7699,4.2M,500000,Free,0,Everyone 10+,Art & Design,12-Jul-18
Easyandquickdesserts,FOOD_AND_DRINK,4.6,1398,10M,100000,Free,0,Everyone 10+,Food & Drink,14-Jun-18
ComicEsShojomangalovecomicsfreeofcharge,COMICS,3.9,2181,10M,100000,Free,0,Teen,Comics,05-Mar-18
comicoPopularOriginalCartoonUpdatedEverydayComico,COMICS,3.2,93965,15M,5000000,Free,0,Teen,Comics,03-Jul-18
DailyMangaComicWebtoon,COMICS,3.2,1446,7.1M,100000,Free,0,Mature 17+,Comics,18-May-18
ComicsMangaNovelandStories,COMICS,4.1,12088,21M,1000000,Free,0,Mature 17+,Comics,06-Jul-18
MangaAZMangaComicReader,COMICS,3.3,125,4.7M,5000,Free,0,Teen,Comics,24-Jul-18
FreeBooksSpiritFanfictionandStories,BOOKS_AND_REFERENCE,4.8,116507,5.0M,1000000,Free,0,Teen,Books & Reference,01-Aug-18
HoroscopesDailyZodiacHoroscopeandAstrology,LIFESTYLE,4.6,161143,11M,10000000,Free,0,Everyone 10+,Lifestyle,25-Jun-18
PicsArtPhotoStudioCollageMakerPicEditor,PHOTOGRAPHY,4.5,7594559,34M,100000000,Free,0,Teen,Photography,06-Aug-18
DayFoodJournalChallenge,LIFESTYLE,4.5,3346,14M,100000,Free,0,Teen,Lifestyle,08-Mar-17
EternalLightAG,SOCIAL,5,30,13M,100,Free,0,Teen,Social,19-May-18
JamaaAminoforAnimalJam,SOCIAL,4.7,3873,63M,10000,Free,0,Teen,Social,13-Jul-18
RTNewsRussiaToday,NEWS_AND_MAGAZINES,4.6,56524,14M,1000000,Free,0,Teen,News & Magazines,06-Aug-18
BestWallpapersQHD,PERSONALIZATION,4.4,294701,5.1M,10000000,Free,0,Teen,Personalization,17-Mar-18
KWallpapersandUltraHDBackgrounds,PERSONALIZATION,4.6,7583,3.8M,500000,Free,0,Everyone 10+,Personalization,04-Jul-18
CMLauncherDThemeWallpapersEfficient,PERSONALIZATION,4.6,6702776,17M,100000000,Free,0,Teen,Personalization,03-Aug-18
ADComicsandJudgeDredd,COMICS,3.7,705,20M,50000,Free,0,Teen,Comics,19-Jul-18
ShareGImagesSharingWallpapersApp,SOCIAL,4.4,120,2.3M,10000,Free,0,Teen,Social,05-Oct-17
DLiveNeonWeedLauncher,PERSONALIZATION,4.5,1724,21M,100000,Free,0,Mature 17+,Personalization,26-Jun-18
LokLokDrawonaLockScreen,COMMUNICATION,4.1,14766,16M,500000,Free,0,Teen,Communication,20-Sep-17
NigeriaNewsNAIJcom,NEWS_AND_MAGAZINES,4.3,37882,9.1M,1000000,Free,0,Teen,News & Magazines,01-Jun-18
FreeTVseries,VIDEO_PLAYERS,3.7,400,7.2M,100000,Free,0,Teen,Video Players & Editors,28-May-18
VietnamTodayReadonlinenewspapersthehottestnewsh,NEWS_AND_MAGAZINES,4.2,21147,9.0M,5000000,Free,0,Teen,News & Magazines,06-Aug-18
CardiBHDWallpapersLockScreen,PERSONALIZATION,4.5,2,10M,500,Free,0,Mature 17+,Personalization,10-Jun-18
Votefor,VIDEO_PLAYERS,4.2,193381,17M,50000000,Free,0,Teen,Video Players & Editors,03-Aug-18
ULIVEVideoChatStream,SOCIAL,4.5,67611,21M,1000000,Free,0,Mature 17+,Social,23-Apr-18
ThegrandtheftVWallpaper,PERSONALIZATION,3.8,87,4.3M,10000,Free,0,Everyone 10+,Personalization,05-Jun-18
KanjitestHansearchKanjitrainingfreeversion,EDUCATION,4.2,6736,22M,1000000,Free,0,Mature 17+,Education,17-Oct-17
VMateLiteFunnyShortVideosSocialNetwork,SOCIAL,4.3,903,4.6M,1000000,Free,0,Teen,Social,03-Aug-18
MeetUGetFriendsforSnapchatKikInstagram,SOCIAL,4.6,4435,5.4M,100000,Free,0,Mature 17+,Social,25-May-18
UReport,SOCIAL,4.3,241,7.5M,10000,Free,0,Teen,Social,10-Apr-18
VMate,VIDEO_PLAYERS,4.2,192677,17M,50000000,Free,0,Teen,Video Players & Editors,03-Aug-18
SeriesGuideShowMovieManager,ENTERTAINMENT,4.3,64448,4.4M,1000000,Free,0,Mature 17+,Entertainment,21-Jul-18
AKLockScreen,PERSONALIZATION,4.6,5,8.8M,500,Free,0,Mature 17+,Personalization,11-Feb-18
EXOLAminoforEXOFans,SOCIAL,4.9,5677,67M,50000,Free,0,Teen,Social,13-Jul-18
DialerthemeDroidL,PERSONALIZATION,4.3,1734,2.8M,100000,Free,0,Mature 17+,Personalization,02-Apr-16
ZapyaFileTransferSharing,TOOLS,4.6,387958,9.0M,10000000,Free,0,Teen,Tools,16-Jul-18
KPOPAminoforKPopEntertainment,SOCIAL,4.8,19047,63M,100000,Free,0,Teen,Social,13-Jul-18
KDRAMAAminoforKDramaFans,SOCIAL,4.6,4046,63M,100000,Free,0,Teen,Social,13-Jul-18
JoinRCommunityEngagement,SOCIAL,4.7,144,12M,1000,Free,0,Teen,Social,31-Jan-17
UndertaleAUAmino,SOCIAL,4.8,5369,63M,50000,Free,0,Teen,Social,13-Jul-18
KeyboardThemeDuskBKPurple,PERSONALIZATION,4.5,248,2.8M,10000,Free,0,Mature 17+,Personalization,23-May-16
BoAungDin,EVENTS,4.1,110,2.6M,5000,Free,0,Teen,Events,05-Jun-18
TappyToonComicsWebtoons,COMICS,3.5,4205,10M,100000,Free,0,Teen,Comics,13-Jul-18
KeyboardThemeGateFlatBW,PERSONALIZATION,4.5,75,2.6M,10000,Free,0,Mature 17+,Personalization,26-May-16
TruckChatCBforTruckers,MAPS_AND_NAVIGATION,2.7,89,2.3M,10000,Free,0,Mature 17+,Maps & Navigation,31-Jul-18
CKPharmacies,HEALTH_AND_FITNESS,2.7,3,9.4M,100,Free,0,Everyone 10+,Health & Fitness,28-Jun-18
CQ,NEWS_AND_MAGAZINES,3.7,7,3.4M,1000,Free,0,Everyone 10+,News & Magazines,18-May-18
IAMCT,HEALTH_AND_FITNESS,4.6,28,20M,1000,Free,0,Mature 17+,Health & Fitness,27-Apr-17
CPHAPPSPittsburghEvents,LIFESTYLE,3.8,85,5.6M,5000,Free,0,Teen,Lifestyle,06-Mar-15
DCComicsAmino,SOCIAL,4.9,117,63M,1000,Free,0,Teen,Social,13-Jul-18
DMMeChat,SOCIAL,2.9,90,30M,10000,Free,0,Mature 17+,Social,09-Jul-18
AllTypesDPStatusMaker,PHOTOGRAPHY,4.5,16,14M,1000,Free,0,Teen,Photography,12-Jul-18
MessagesDPStatusJokesGIF,LIFESTYLE,3.7,121,3.8M,10000,Free,0,Mature 17+,Lifestyle,29-Dec-17
DpForWhatsapp,PERSONALIZATION,4.4,1623,11M,1000000,Free,0,Mature 17+,Personalization,23-Jun-18
EquestriaAminoforMLP,SOCIAL,4.8,8369,63M,50000,Free,0,Teen,Social,13-Jul-18
DHNews,NEWS_AND_MAGAZINES,2.5,81,6.7M,10000,Free,0,Mature 17+,News & Magazines,27-Nov-17
EZVideoDownloadforFacebook,SOCIAL,4.1,34079,1.3M,1000000,Free,0,Teen,Social,14-Mar-17
AnimeetMangaAminoenFranais,SOCIAL,4.8,3782,63M,50000,Free,0,Teen,Social,13-Jul-18
EddsworldAmino,SOCIAL,4.9,3071,63M,10000,Free,0,Teen,Social,13-Jul-18
PlugShare,MAPS_AND_NAVIGATION,4.7,4501,26M,100000,Free,0,Teen,Maps & Navigation,25-Jul-18
UnlimitedGroupLinksWhatsappFBTelegram,SOCIAL,3.4,44,2.8M,10000,Free,0,Mature 17+,Social,03-Jul-18
FemaleDaily,BEAUTY,3.9,4354,42M,100000,Free,0,Teen,Beauty,06-Aug-18
LineStarforFanDuel,SPORTS,4.3,1539,14M,50000,Free,0,Teen,Sports,06-Jun-18
TeenageChatDating,DATING,3.4,5,14M,500,Free,0,Mature 17+,Dating,09-Jul-18
BiggerCityChatforgaybearschubschasers,DATING,4.1,923,44M,100000,Free,0,Mature 17+,Dating,02-Aug-18
BlackWhiteInterracialDatingInterracialMatch,DATING,4.1,535,28M,100000,Free,0,Mature 17+,Dating,29-Mar-18
HerpesDatingKSingles,DATING,4,738,27M,10000,Free,0,Mature 17+,Dating,01-Aug-18
FlirtChatFreeDatingFlirtingApp,DATING,4.3,2430,13M,500000,Free,0,Mature 17+,Dating,26-Jul-18
USASinglesMeetMatchandDateFreeDate,DATING,4.2,5084,9.6M,100000,Free,0,Mature 17+,Dating,03-Aug-18
LiveChatFreeVideoTalk,DATING,4.7,14,21M,5000,Free,0,Mature 17+,Dating,03-Aug-18
TED,EDUCATION,4.6,181893,18M,10000000,Free,0,Everyone 10+,Education,27-Jul-18
